Date,Open,High,Low,Close,Adj Close,Volume,dividendYield,targetMeanPrice,earningsDate,beta,priceToBook,priceToSalesTrailing12Months,forwardPE
2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,245.3665771484375,33454500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-01-27,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,245.52490234375,26498900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-01-30,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,240.1327667236328,25867400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,245.17860412597656,26541100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,250.06614685058594,31259900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,261.79034423828125,39940400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-03,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,255.60665893554688,29077300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-06,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,254.04344177246094,22518000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,264.7188720703125,50841400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,263.8977355957031,54686000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,260.82073974609375,42375100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,260.3062438964844,25818500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,268.43896484375,44630900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,269.27996826171875,37047900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,267.1275939941406,28922400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,260.0159606933594,29603600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,255.95925903320312,30000100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,250.61314392089844,28397400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,249.46258544921875,22491100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,252.69606018066406,29219100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,247.19122314453125,24990900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,248.12356567382812,21190000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,247.38958740234375,22491000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,244.2652587890625,27565300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,249.0658416748047,24808200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,253.21180725097656,30760100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,254.77896118164062,24109800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,252.0811004638672,21473200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,251.63475036621094,17340200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,250.26600646972656,26653400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,246.5663604736328,28333900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,251.85296630859375,33339700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,258.66705322265625,33620300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,263.2792053222656,46028000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,273.9516296386719,54768800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,277.1552734375,69527400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,270.013916015625,43466600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,271.5513000488281,34558700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,270.07342529296875,34873300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,275.39971923828125,36610900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,278.2860412597656,28172000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,274.130126953125,26840200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,272.989501953125,21878600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,278.2265625,25087000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,281.7377014160156,25053400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,285.9530944824219,32766000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,284.8918151855469,24883300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,284.84222412109375,25824300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,282.02532958984375,22064800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,289.22625732421875,29770300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,287.03424072265625,23103000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,280.5276184082031,27276600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,281.1822204589844,27403400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,287.4805603027344,24222700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,283.8106994628906,20987900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,286.448974609375,23836200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,286.02252197265625,20161800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,286.10186767578125,17150300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,283.7809143066406,23244400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,283.43377685546875,21676400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,279.47625732421875,26611000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,273.177978515625,45772200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,292.96551513671875,64599200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,302.3485412597656,46462600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,304.7587890625,36446700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,303.0726013183594,21294100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,302.923828125,26404400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,301.92205810546875,22360800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,302.923828125,22519900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,308.12115478515625,28181200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,306.1374206542969,21318600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,304.5008544921875,21340800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,309.7676086425781,30078000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,307.58551025390625,31680200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,306.4548645019531,19758100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,306.94085693359375,16336500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,309.2023010253906,26730300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,312.1247253417969,24315000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,316.6177062988281,27276000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,316.4388122558594,27529500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,319.2618408203125,24115700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,313.3772277832031,30797200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,311.9756164550781,23384900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,323.9735412597656,43301700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,330.9019470214844,36630600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,329.2319641113281,29503100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,326.4288024902344,45950600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,330.59375,26773900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,333.3968811035156,25864000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,333.9337158203125,21307100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,331.68719482421875,20396200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,321.4486999511719,40717100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,323.3175048828125,23277700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,324.8383483886719,22514900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,329.86810302734375,24260300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,332.2935485839844,22951300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,335.3253479003906,26003800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,346.0210876464844,38899100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,340.2855224609375,46533600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,336.0310974121094,26375400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,331.5679016113281,25117800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,337.68115234375,23556800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,333.0191650390625,23084700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,326.6375427246094,21520600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,332.5718688964844,24354100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,333.84423828125,20259500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,333.0489807128906,16997000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,338.5062255859375,26823800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,335.971435546875,12508700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,336.1304931640625,18172400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,339.23187255859375,28161200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,335.2060546875,21185300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,329.84820556640625,32791400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,330.48443603515625,26698200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,335.1861877441406,29995300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,340.61358642578125,20567200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,343.1781311035156,28302200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,343.66522216796875,20363900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,357.3430480957031,64872700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,352.9593505859375,39732900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,344.7984313964844,33778400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,341.7169189453125,69368900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,343.0489196777344,26678100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,348.8838806152344,41637700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,335.75274658203125,58383700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,328.7448425292969,39635300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,336.34918212890625,28484900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,333.913818359375,25446000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,334.331298828125,18311900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,325.5440979003906,27761300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,324.7091369628906,18253700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,325.8224182128906,23727700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,328.1385192871094,17741500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,324.1027526855469,22327600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,320.30560302734375,22373300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,321.00140380859375,20113700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,319.0928649902344,24342600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,322.1047668457031,18836100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,319.9377746582031,16966300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,319.1607971191406,20698900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,315.6544494628906,21257200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,315.2559814453125,24744800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,320.6351013183594,24040000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,321.21282958984375,16102000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,325.73529052734375,21166400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,318.73248291015625,23281400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,321.7308349609375,21684100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,322.44805908203125,14808500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,327.13983154296875,19284600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,327.51837158203125,15222100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,326.49237060546875,26411000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,327.38885498046875,14931200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,332.2599182128906,18553900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,331.5925598144531,17535800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,328.634033203125,18381000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,332.9771423339844,19530100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,336.6329650878906,16583300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,330.48681640625,17565500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,334.76025390625,16544400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,337.3900146484375,20267000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,328.94281005859375,37666900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,327.78729248046875,16834200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,327.3788757324219,16505900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,319.5293884277344,21436500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,318.294189453125,35529500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,315.783935546875,21447900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,316.3118896484375,17836000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,310.9327697753906,26297600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,311.5802307128906,19410100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,312.4269714355469,19683600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,314.52880859375,24140300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,320.5553894042969,20570000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
